horse_id,horse_name,source_url,qc_status,ped_S,ped_SS,ped_SSS,ped_SSSS,ped_SSSSS,ped_SSSSD,ped_SSSD,ped_SSSDS,ped_SSSDD,ped_SSD,ped_SSDS,ped_SSDSS,ped_SSDSD,ped_SSDD,ped_SSDDS,ped_SSDDD,ped_SD,ped_SDS,ped_SDSS,ped_SDSSS,ped_SDSSD,ped_SDSD,ped_SDSDS,ped_SDSDD,ped_SDD,ped_SDDS,ped_SDDSS,ped_SDDSD,ped_SDDD,ped_SDDDS,ped_SDDDD,ped_D,ped_DS,ped_DSS,ped_DSSS,ped_DSSSS,ped_DSSSD,ped_DSSD,ped_DSSDS,ped_DSSDD,ped_DSD,ped_DSDS,ped_DSDSS,ped_DSDSD,ped_DSDD,ped_DSDDS,ped_DSDDD,ped_DD,ped_DDS,ped_DDSS,ped_DDSSS,ped_DDSSD,ped_DDSD,ped_DDSDS,ped_DDSDD,ped_DDD,ped_DDDS,ped_DDDSS,ped_DDDSD,ped_DDDD,ped_DDDDS,ped_DDDDD
2015105843,サヤカチャン,https://db.netkeiba.com/horse/ped/2015105843/,PASS,リーチザクラウン,スペシャルウィーク,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,キャンペンガール,マルゼンスキー,Nijinsky,シル,レディーシラオキ,セントクレスピン,ミスアシヤガワ,クラウンピース,Seattle Slew,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,クラシッククラウン Classic Crown,Mr. Prospector,Raise a Native,Gold Digger,Six Crowns,Secretariat,Chris Evert,アップルトウショウ,アンバーシャダイ,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クリアアンバー Clear Amber,Ambiopoise,Ambiorix,Bull Poise,One Clear Call,Gallant Man,Europa,ダーリントウショウ,トウショウボーイ,テスコボーイ,Princely Gift,Suncourt,ソシアルバターフライ,Your Host,Wisteria,セリナトウショウ,シルバーシャーク,Buisson Ardent,Palsaka,ビバドンナ,Petingo,Donna Lollo
2015104961,アーモンドアイ,https://db.netkeiba.com/horse/ped/2015104961/,PASS,ロードカナロア,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,レディブラッサム,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,サラトガデュー Saratoga Dew,Cormorant,His Majesty,Song Sparrow,Super Luna,In Reality,Alada,フサイチパンドラ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ロッタレース Lotta Lace,Nureyev,Northern Dancer,Nearctic,Natalma,Special,Forli,Thong,Sex Appeal,Buckpasser,Tom Fool,Busanda,Best in Show,Traffic Judge,Stolen Hour
2015110077,ランドネ,https://db.netkeiba.com/horse/ped/2015110077/,PASS,Blame,Arch,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Aurora,Danzig,Northern Dancer,Pas de Nom,Althea,Alydar,Courtly Dee,Liable,Seeking the Gold,Mr. Prospector,Raise a Native,Gold Digger,Con Game,Buckpasser,Broadway,Bound,Nijinsky,Northern Dancer,Flaming Page,Special,Forli,Thong,Loure,A.P. Indy,Seattle Slew,Bold Reasoning,Boldnesian,Reason to Earn,My Charmer,Poker,Fair Charmer,Weekend Surprise,Secretariat,Bold Ruler,Somethingroyal,Lassie Dear,Buckpasser,Gay Missile,ラヴィングプライド Loving Pride,Quiet American,Fappiano,Mr. Prospector,Killaloe,Demure,Dr. Fager,Quiet Charm,Yafill,Nureyev,Northern Dancer,Special,タラズチャーマー,Majestic Light,French Charmer
2015100230,ウインラナキラ,https://db.netkeiba.com/horse/ped/2015100230/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,コスモプラチナ,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,グレースマリヤ,グルームダンサー Groom Dancer,Blushing Groom,Red God,Runaway Bride,Featherhill,Lyphard,Lady Berry,ミホグレース,アスワン,ノーザンテースト,リリーオブザナイル,ビューティマリヤ,トライバルチーフ,チュウオーマリヤ
2015105108,ロサグラウカ,https://db.netkeiba.com/horse/ped/2015105108/,PASS,ルーラーシップ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,エアグルーヴ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダイナカール,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイフェザー,ガーサント,パロクサイド,ローザブランカ,クロフネ,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Mint Copy,Mitterand,Hold Your Peace,Laredo Lass,ブルーアヴェニュー Blue Avenue,Classic Go Go,Pago Pago,Classic Perfection,Eliza Blue,Icecapade,コレラ,ローズバド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ロゼカラー,Shirley Heights,Mill Reef,Hardiemma,ローザネイ,Lyphard,Riviere Doree
2015100122,テーオーエナジー,https://db.netkeiba.com/horse/ped/2015100122/,PASS,カネヒキリ,フジキセキ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ミルレーサー Millracer,Le Fabuleux,Wild Risk,Anguar,Marston's Mill,In Reality,Millicent,ライフアウトゼア Life Out There,Deputy Minister,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Silver Valley,Mr. Prospector,Raise a Native,Gold Digger,Seven Valleys,Road At Sea,Proud Pied,シルキークラフト,Crafty Prospector,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Real Crafty Lady,In Reality,Intentionally,My Dear Girl,Princess Roycraft,Royal Note,Crafty Princess,オシアナ Oceana,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,South Ocean,New Providence,Bull Page,Fair Colleen,Shining Sun,Chop Chop,Solar Display
2015104882,ブラストワンピース,https://db.netkeiba.com/horse/ped/2015104882/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,ツルマルワンピース,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,ツルマルグラマー,フジキセキ,サンデーサイレンス,Halo,Wishing Well,ミルレーサー,Le Fabuleux,Marston's Mill,エラティス Elatis,El Gran Senor,Northern Dancer,Sex Appeal,Summer Review,Graustark,Raise a Baby
2013101162,コウキチョウサン,https://db.netkeiba.com/horse/ped/2013101162/,PASS,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサッシュ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサッシュ,Princely Gift,Sash of Honour,シャドウシルエット,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,ユーワジョイナー,ミルジョージ,Mill Reef,Never Bend,Milan Mill,Miss Charisma,Ragusa,マタテイナ,サシマサンダー,ネヴァービート,Never Say Die,Bride Elect,シアラ,Shantung,Tarara
2013104671,スティルウォーター,https://db.netkeiba.com/horse/ped/2013104671/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,ソリッドプラチナム,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,リザーブシート,クリエイター Creator,Mill Reef,Never Bend,Milan Mill,Chalon,Habitat,Areola,インヴァイト Invite,Be My Guest,Northern Dancer,What a Treat,Burghclere,Busted,Highclere
2012105115,ティーエスクライ,https://db.netkeiba.com/horse/ped/2012105115/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,レイナワルツ,ブラックタイアフェアー Black Tie Affair,Miswaki,Mr. Prospector,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Hat Tab Girl,Al Hattab,The Axe,Abyssinia,Desperate Action,Bold Commander,Crafty Alice,レイナロバリー,ジェイドロバリー Jade Robbery,Mr. Prospector,Raise a Native,Gold Digger,Number,Nijinsky,Special,グランドウイナー,ニホンピロウイナー,スティールハート,ニホンピロエバート,ウーマンパワー,シルバーランド,ヤマニサクラ
2012104781,ヴァフラーム,https://db.netkeiba.com/horse/ped/2012104781/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,ファーストチェア,ジャングルポケット,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダンスチャーマー Dance Charmer,Nureyev,Northern Dancer,Special,Skillful Joy,Nodouble,Skillful Miss,マイケイティーズ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ケイティーズファースト Katies First,Kris,Sharpen Up,Doubly Sure,Katies,ノノアルコ,Mortefontaine
2013105998,アルジャンテ,https://db.netkeiba.com/horse/ped/2013105998/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ナイキフェイバー,Favorite Trick,Phone Trick,Clever Trick,Icecapade,Kankakee Miss,Over the Phone,Finnegan,Prattle,Evil Elaine,Medieval Man,Noholme,Peaceful Sky,Distinctive Elaine,Distinctive,Jackie Dare,Sixy Chic,Saratoga Six,Alydar,Raise a Native,Sweet Tooth,Priceless Fame,Irish Castle,Comely Nell,Millie and Me,Wise Exchange,Promised Land,Coastal Trade,Controlled Landing,First Landing,Self Control
2013105945,フェイズベロシティ,https://db.netkeiba.com/horse/ped/2013105945/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,スペシャルグルーヴ,スペシャルウィーク,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,キャンペンガール,マルゼンスキー,Nijinsky,シル,レディーシラオキ,セントクレスピン,ミスアシヤガワ,ソニックグルーヴ,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Mint Copy,Mitterand,Hold Your Peace,Laredo Lass,エアグルーヴ,トニービン,カンパラ,Severn Bridge,ダイナカール,ノーザンテースト,シャダイフェザー
2010101161,サイモンラムセス,https://db.netkeiba.com/horse/ped/2010101161/,PASS,ブラックタイド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,コパノマルコリーニ,マヤノトップガン,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Bramalea,Kelley's Day,Graustark,Golden Trail,アルプミープリーズ Alp Me Please,Blushing Groom,Red God,Runaway Bride,Swiss,Vaguely Noble,Gala Host,ステファーナ,リアルシャダイ Real Shadai,Roberto,Hail to Reason,Bramalea,Desert Vixen,In Reality,Desert Trial,ダイナコマネチ,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイリーズン,マリーノ,ニアーリーズン
2013106121,サーブルオール,https://db.netkeiba.com/horse/ped/2013106121/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,モンローブロンド,アドマイヤベガ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ベガ,トニービン,カンパラ,Severn Bridge,アンティックヴァリュー,Northern Dancer,Moonscape,ソニンク Soninke,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Sonic Lady,Nureyev,Northern Dancer,Special,Stumped,Owen Anthony,Luckhurst
2012105979,パワーポケット,https://db.netkeiba.com/horse/ped/2012105979/,PASS,エンパイアメーカー Empire Maker,Unbridled,Fappiano,Mr. Prospector,Raise a Native,Gold Digger,Killaloe,Dr. Fager,Grand Splendor,Gana Facil,Le Fabuleux,Wild Risk,Anguar,Charedi,In Reality,Magic,Toussaud,El Gran Senor,Northern Dancer,Nearctic,Natalma,Sex Appeal,Buckpasser,Best in Show,Image of Reality,In Reality,Intentionally,My Dear Girl,Edee's Image,Cornish Prince,Ortalan,タカラグリーン,タマモクロス,シービークロス,フォルティノ,Grey Sovereign,Ranavalo,ズイシヨウ,パーソロン,キムラス,グリーンシャトー,シャトーゲイ,Swaps,Banquet Bell,クインビー,テューダーペリオッド,コーサ,グリーンソング Greensong,Green Dancer,Nijinsky,Northern Dancer,Flaming Page,Green Valley,Val de Loir,Sly Pola,Alexandrie,Val de l'Orne,Val de Loir,Aglae,Apachee,Sir Gaylord,Americaine
2013103687,クラウンディバイダ,https://db.netkeiba.com/horse/ped/2013103687/,PASS,ダイワメジャー,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,スカーレットブーケ,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,スカーレットインク Scarlet Ink,Crimson Satan,Spy Song,Papila,Consentida,Beau Max,La Menina,インコンパス Encompass,Sadler's Wells,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fairy Bridge,Bold Reason,Hail to Reason,Lalun,Special,Forli,Thong,Totality,ダンシングブレーヴ Dancing Brave,Lyphard,Northern Dancer,Goofed,Navajo Princess,Drone,Olmec,Slightly Dangerous,Roberto,Hail to Reason,Bramalea,Where You Lead,Raise a Native,Noblesse
2011104182,エアアンセム,https://db.netkeiba.com/horse/ped/2011104182/,PASS,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Sharp Queen,Princequillo,Prince Rose,Cosquilla,Bridgework,Occupy,Feale Bridge,Tee Kay,Gold Meridian,Seattle Slew,Bold Reasoning,My Charmer,Queen Louie,Crimson Satan,Reagent,Tri Argo,Tri Jet,Jester,Haze,Hail Proudly,Francis S.,Spanglet,エアマグダラ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,エアデジャヴー,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,アイドリームドアドリーム I Dreamed a Dream,Well Decorated,Raja Baba,Paris Breeze,Hidden Trail,Gleaming,Tobacco Trail
2012103429,ゴールドサーベラス,https://db.netkeiba.com/horse/ped/2012103429/,PASS,スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Hail to Reason,Bramalea,Gris Vitesse,Amerigo,Matchiche,Ameriflora,Danzig,Northern Dancer,Pas de Nom,Graceful Touch,His Majesty,Pi Phi Gal,ランニングヒロイン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ダイナアクトレス,ノーザンテースト,Northern Dancer,Lady Victoria,モデルスポート,モデルフール,マジックゴデイス,インシステント Insistent,Diesis,Sharpen Up,エタン,Native Dancer,Mixed Marriage,Rocchetta,Rockefella,Chambiges,Doubly Sure,Reliance,Tantieme,Relance,Soft Angels,Crepello,Sweet Angel,I Certainly Am,Affirmed,Exclusive Native,Raise a Native,Exclusive,Won't Tell You,Crafty Admiral,Scarlet Ribbon,Imaflash,Reviewer,Bold Ruler,Broadway,I'm all Ready,Amerigo,Imacomin
2013105646,マウントゴールド,https://db.netkeiba.com/horse/ped/2013105646/,PASS,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサッシュ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサッシュ,Princely Gift,Sash of Honour,マウントコブラ Mt. Kobla,Mt. Livermore,Blushing Groom,Red God,Nasrullah,Spring Run,Runaway Bride,Wild Risk,Aimee,Flama Ardiente,Crimson Satan,Spy Song,Papila,Royal Rafale,Reneged,Questar,Kobla,Strawberry Road,Whiskey Road,Nijinsky,Bowl of Flowers,Giftisa,Rich Gift,Wahkeena,Winglet,Alydar,Raise a Native,Sweet Tooth,Highest Trump,Bold Bidder,Dear April
2013102351,エーティーサンダー,https://db.netkeiba.com/horse/ped/2013102351/,PASS,マンハッタンカフェ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,サトルチェンジ Subtle Change,Law Society,Alleged,Hoist the Flag,Princess Pout,Bold Bikini,Boldnesian,Ran-Tan,Santa Luciana,Luciano,Henry the Seventh,Light Arctic,Suleika,Ticino,Schwarzblaurot,ラヴリーハントレス,Silver Hawk,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Gris Vitesse,Amerigo,Nearco,Sanlinea,Matchiche,Mat de Cocagne,Chimere Fabuleuse,Ballymac Girl,Niniski,Nijinsky,Northern Dancer,Flaming Page,Virginia Hills,Tom Rolfe,Ridin' Easy,Alruccaba,クリスタルパレス,Caro,Hermieres,Allara,ゼダーン,Nucciolina
2013103196,エンジニア,https://db.netkeiba.com/horse/ped/2013103196/,PASS,Sea The Stars Sea the Stars,Cape Cross,Green Desert,Danzig,Northern Dancer,Pas de Nom,Foreign Courier,Sir Ivor,Courtly Dee,Park Appeal,Ahonoora,Lorenzaccio,Helen Nichols,Balidaress,Balidar,Innocence,Urban Sea,Miswaki,Mr. Prospector,Raise a Native,Gold Digger,Hopespringseternal,Buckpasser,Rose Bower,Allegretta,Lombard,Agio,Promised Lady,Anatevka,Espresso,Almyra,ロリーフォードリー Lolly For Dolly,Oratorio,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Mahrah,Vaguely Noble,ヴィエナ,Noble Lassie,Montage,Alydar,Katonka,Heart Stopping,Chester House,Mr. Prospector,Raise a Native,Gold Digger,Toussaud,El Gran Senor,Image of Reality,Clog Dance,Pursuit of Love,グルームダンサー,Dance Quest,Discomatic,Roberto,Disconiz
2012105419,スズカディープ,https://db.netkeiba.com/horse/ped/2012105419/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ローマンスズカII,Seattle Slew,Bold Reasoning,Boldnesian,Bold Ruler,Alanesian,Reason to Earn,Hail to Reason,Sailing Home,My Charmer,Poker,Round Table,Glamour,Fair Charmer,Jet Action,Myrtle Charm,ローズオブスズカ,Fairy King,Northern Dancer,Nearctic,Natalma,Fairy Bridge,Bold Reason,Special,Rose of Jericho,Alleged,Hoist the Flag,Princess Pout,Rose Red,Northern Dancer,Cambrienne
2015104597,サラス,https://db.netkeiba.com/horse/ped/2015104597/,PASS,オルフェーヴル,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ,オリエンタルアート,メジロマックイーン,メジロティターン,メジロアサマ,シエリル,メジロオーロラ,リマンド,メジロアイリス,エレクトロアート,ノーザンテースト,Northern Dancer,Lady Victoria,グランマスティーヴンス,Lt. Stevens,Dhow,ララア Laragh,Tapit,Pulpit,A.P. Indy,Seattle Slew,Weekend Surprise,Preach,Mr. Prospector,Narrate,Tap Your Heels,Unbridled,Fappiano,Gana Facil,Ruby Slippers,Nijinsky,Moon Glitter,Rose of Summer,El Prado,Sadler's Wells,Northern Dancer,Fairy Bridge,Lady Capulet,Sir Ivor,Cap and Bells,Cherokee Crossing,Cherokee Colony,Pleasant Colony,Cherokee Phoenix,Sky Meadows,Conquistador Cielo,プライズクロッシング
2015104472,クイーングラス,https://db.netkeiba.com/horse/ped/2015104472/,PASS,ルーラーシップ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,エアグルーヴ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダイナカール,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイフェザー,ガーサント,パロクサイド,パイクスピーク,アグネスタキオン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,アグネスフローラ,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,アグネスレディー,リマンド,イコマエイカン,アルヴァーダ Arvada,Hernando,Niniski,Nijinsky,Virginia Hills,Whakilyric,Miswaki,リリズム,Lalindi,Cadeaux Genereux,Young Generation,Smarten Up,Soemba,General Assembly,Seven seas
2015104947,メサルティム,https://db.netkeiba.com/horse/ped/2015104947/,PASS,ディープブリランテ,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Lady Rebecca,Burghclere,Busted,Highclere,ラヴアンドバブルズ Love And Bubbles,Loup Sauvage,Riverman,Never Bend,River Lady,Louveterie,Nureyev,Lupe,バブルドリーム Bubble Dream,Akarad,Labus,Licata,バブルプロスペクター,Miswaki,バブルカンパニー,ピンクアリエス,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,ピノシェット Pinochet,Storm Cat,Storm Bird,Northern Dancer,South Ocean,Terlingua,Secretariat,Crimson Saint,ピンクタートル Pink Turtle,Blushing Groom,Red God,Runaway Bride,Turtle Cove,Dr. Fager,Sunny Cove
